FIPS,State,County,UnemploymentRate,PreventableHospitalStays,UninsuredAdults,Year,AccessToCareIndex
39169,Ohio,Wayne,3.1626229399,2515.0,14.224897082,2024,8.5775102918
39171,Ohio,Williams,3.4078983706,1871.0,7.0776414831,2024,9.29223585169
39173,Ohio,Wood,3.5148800925,2948.0,5.8245475188,2024,9.41754524812
39175,Ohio,Wyandot,2.8981109172,2592.0,6.7417034115,2024,9.32582965885
40000,Oklahoma,,3.0198489917,3069.0,16.852188383,2024,8.314781161700001
40001,Oklahoma,Adair,3.348058591,5556.0,20.096900511,2024,7.990309948899999
40003,Oklahoma,Alfalfa,2.004454343,1895.0,16.70829864,2024,8.329170136
40005,Oklahoma,Atoka,3.8588969012,6904.0,21.783200375,2024,7.8216799625
40007,Oklahoma,Beaver,1.8775816748,5142.0,23.783379087,2024,7.6216620913
40009,Oklahoma,Beckham,2.5773689758,2387.0,18.787842811,2024,8.1212157189
40011,Oklahoma,Blaine,2.2489777374,2161.0,17.098521446,2024,8.290147855399999
40013,Oklahoma,Bryan,2.73556231,7102.0,20.965269334,2024,7.9034730666
40015,Oklahoma,Caddo,3.2279871557,3659.0,20.589746224,2024,7.941025377599999
40017,Oklahoma,Canadian,2.5334210494,2233.0,12.712901101,2024,8.728709889900001
40019,Oklahoma,Carter,3.4852920675,2945.0,18.547426573,2024,8.145257342699999
40021,Oklahoma,Cherokee,3.5249080243,3642.0,22.297410192,2024,7.770258980799999
40023,Oklahoma,Choctaw,4.6328817528,6400.0,18.880291306,2024,8.1119708694
40025,Oklahoma,Cimarron,1.3715710723,4255.0,21.597633136,2024,7.840236686399999
40027,Oklahoma,Cleveland,2.5490235704,1883.0,12.92739933,2024,8.707260067
40029,Oklahoma,Coal,3.2437046522,9353.0,23.279007541,2024,7.6720992459
40031,Oklahoma,Comanche,3.6120992696,4350.0,15.114910488,2024,8.4885089512
40033,Oklahoma,Cotton,3.0517305545,4244.0,16.285452882,2024,8.371454711799998
40035,Oklahoma,Craig,3.0753632984,3060.0,18.985176739,2024,8.101482326100001
40037,Oklahoma,Creek,3.5072684568,3432.0,16.800780715,2024,8.319921928500001
40039,Oklahoma,Custer,2.6237130521,3287.0,19.071962249,2024,8.0928037751
40041,Oklahoma,Delaware,2.9314325871,2631.0,20.55389628,2024,7.944610372
40043,Oklahoma,Dewey,1.9825268817,2985.0,16.806722689,2024,8.3193277311
40045,Oklahoma,Ellis,2.2955523673,2159.0,20.83766009,2024,7.916233991
40047,Oklahoma,Garfield,2.9094056984,2851.0,18.998109641,2024,8.100189035900001
40049,Oklahoma,Garvin,2.8535591094,2525.0,19.34117199,2024,8.065882800999999
40051,Oklahoma,Grady,2.7382256298,2303.0,15.687960146,2024,8.4312039854
40053,Oklahoma,Grant,1.9161243673,2582.0,15.077399381,2024,8.4922600619
40055,Oklahoma,Greer,3.4220532319,4595.0,14.918676388,2024,8.508132361200001
40057,Oklahoma,Harmon,2.7454242928,5768.0,21.512875536,2024,7.8487124464
40059,Oklahoma,Harper,2.0011117287,3271.0,24.941360438,2024,7.5058639562
40061,Oklahoma,Haskell,4.3103448276,4459.0,19.727665227,2024,8.0272334773
40063,Oklahoma,Hughes,3.8910505837,2723.0,17.650220359,2024,8.2349779641
40065,Oklahoma,Jackson,2.7225422784,2989.0,17.395109145,2024,8.2604890855
40067,Oklahoma,Jefferson,3.1111111111,3560.0,19.10768512,2024,8.089231488000001
40069,Oklahoma,Johnston,3.7262156448,4452.0,18.969584109,2024,8.1030415891
40071,Oklahoma,Kay,3.4792428479,2750.0,16.564596092,2024,8.343540390800001
40073,Oklahoma,Kingfisher,1.9808591142,2808.0,20.209168829,2024,7.9790831171
40075,Oklahoma,Kiowa,3.227571116,3751.0,15.875884922,2024,8.4124115078
40077,Oklahoma,Latimer,5.5926278996,1628.0,18.666666667,2024,8.1333333333
40079,Oklahoma,Le Flore,3.6876466388,4244.0,20.908352334,2024,7.9091647666
40081,Oklahoma,Lincoln,3.0428087465,2284.0,18.415276558,2024,8.1584723442
40083,Oklahoma,Logan,2.7013164644,2347.0,14.411427736,2024,8.558857226399999
40085,Oklahoma,Love,2.3850085179,3177.0,20.701712081,2024,7.9298287919
40087,Oklahoma,McClain,2.6563021603,2397.0,15.333514838,2024,8.466648516200001
40089,Oklahoma,McCurtain,3.9533863793,4632.0,19.876915553,2024,8.0123084447
40091,Oklahoma,McIntosh,4.8961628387,3430.0,20.380883938,2024,7.961911606200001
40093,Oklahoma,Major,2.3603461841,1924.0,18.656963282,2024,8.134303671800001
40095,Oklahoma,Marshall,3.0471289274,5009.0,23.759920635,2024,7.6240079365
40097,Oklahoma,Mayes,3.1283219438,3062.0,19.047310014,2024,8.0952689986
40099,Oklahoma,Murray,3.0377266046,5632.0,19.609491779,2024,8.0390508221
40101,Oklahoma,Muskogee,3.4598833981,3460.0,18.150159367,2024,8.1849840633
40103,Oklahoma,Noble,2.1825055852,3381.0,14.033264033,2024,8.5966735967
40105,Oklahoma,Nowata,2.8559339962,2359.0,17.555284222,2024,8.2444715778
40107,Oklahoma,Okfuskee,3.9242219215,2823.0,17.987125526,2024,8.2012874474
40109,Oklahoma,Oklahoma,2.9400104382,2633.0,16.38042256,2024,8.361957744
40111,Oklahoma,Okmulgee,4.1861358254,2819.0,18.433083232,2024,8.1566916768
40113,Oklahoma,Osage,3.5965978129,2635.0,14.508344479,2024,8.5491655521
40115,Oklahoma,Ottawa,2.798679868,2677.0,20.021181953,2024,7.9978818047
40117,Oklahoma,Pawnee,3.6415324218,2488.0,16.76541233,2024,8.323458767
40119,Oklahoma,Payne,2.78246637,2585.0,17.652618531,2024,8.2347381469
40121,Oklahoma,Pittsburg,4.2894624443,2704.0,19.558224319,2024,8.0441775681
40123,Oklahoma,Pontotoc,2.7653559496,3530.0,17.607472881,2024,8.2392527119
40125,Oklahoma,Pottawatomie,3.4358373163,1751.0,16.676750739,2024,8.3323249261
40127,Oklahoma,Pushmataha,3.8319181363,6814.0,20.275639434,2024,7.972436056600001
40129,Oklahoma,Roger Mills,2.3281596452,4530.0,16.839278865,2024,8.316072113499999
40131,Oklahoma,Rogers,2.9056752842,3403.0,15.003587568,2024,8.4996412432
40133,Oklahoma,Seminole,4.1608127094,3379.0,19.834621413,2024,8.0165378587
40135,Oklahoma,Sequoyah,3.4405030253,3726.0,19.925636381,2024,8.0074363619
40137,Oklahoma,Stephens,3.2091958806,3550.0,18.620810464,2024,8.1379189536
40139,Oklahoma,Texas,1.7936468024,1721.0,25.122680354,2024,7.4877319646
40141,Oklahoma,Tillman,3.32993544,3898.0,20.131052057,2024,7.9868947943
40143,Oklahoma,Tulsa,3.0250748698,2900.0,16.960322012,2024,8.3039677988
40145,Oklahoma,Wagoner,3.0105279258,4489.0,15.442126109,2024,8.4557873891
40147,Oklahoma,Washington,3.2818360422,1940.0,16.655105604,2024,8.3344894396
40149,Oklahoma,Washita,3.024003024,3098.0,18.012564249,2024,8.1987435751
40151,Oklahoma,Woods,1.8731375053,2039.0,14.834901898,2024,8.5165098102
40153,Oklahoma,Woodward,2.9449275362,2379.0,19.94047619,2024,8.005952381
41000,Oregon,,4.1711554231,1796.0,7.353665877,2024,9.2646334123
41001,Oregon,Baker,4.7478143914,476.0,7.1636333416,2024,9.28363666584
41003,Oregon,Benton,3.5590666612,1649.0,5.9387615509,2024,9.40612384491
41005,Oregon,Clackamas,3.8019031523,1772.0,5.6903625167,2024,9.43096374833
41007,Oregon,Clatsop,4.2911682362,2019.0,8.7661410578,2024,9.12338589422
41009,Oregon,Columbia,4.8086086404,3167.0,7.0660450296,2024,9.29339549704
41011,Oregon,Coos,5.2675113735,2681.0,7.7519379845,2024,9.22480620155
41013,Oregon,Crook,5.4634581105,1513.0,7.2346179851,2024,9.27653820149
41015,Oregon,Curry,5.4054054054,1388.0,7.4534161491,2024,9.25465838509
41017,Oregon,Deschutes,4.1586748038,1250.0,7.7567415318,2024,9.22432584682
41019,Oregon,Douglas,5.2652531009,1314.0,7.2258268329,2024,9.27741731671
41021,Oregon,Gilliam,3.9748953975,1758.0,7.7949438202,2024,9.22050561798
41023,Oregon,Grant,6.1313414255,183.0,9.2953222245,2024,9.07046777755
41025,Oregon,Harney,4.8594693985,1140.0,7.8257726369,2024,9.21742273631
41027,Oregon,Hood River,3.574919704,1427.0,12.44813278,2024,8.755186722
41029,Oregon,Jackson,4.6770434571,1623.0,7.9228152465,2024,9.20771847535
41031,Oregon,Jefferson,5.5129573911,1612.0,9.2195121951,2024,9.07804878049
41033,Oregon,Josephine,5.5563102839,1536.0,8.3764603799,2024,9.16235396201
41035,Oregon,Klamath,5.9972290031,1902.0,9.5285969616,2024,9.04714030384
41037,Oregon,Lake,5.441256091,2292.0,9.2547235829,2024,9.07452764171
41039,Oregon,Lane,4.5655054336,1882.0,7.6013362513,2024,9.23986637487
41041,Oregon,Lincoln,5.187511898,1893.0,9.3834396368,2024,9.06165603632
41043,Oregon,Linn,4.6094978679,1742.0,7.8149129664,2024,9.21850870336
41045,Oregon,Malheur,4.3841665352,1332.0,10.897214051,2024,8.9102785949
41047,Oregon,Marion,4.2655753683,2146.0,9.6713641528,2024,9.03286358472
41049,Oregon,Morrow,4.1187260297,1933.0,12.224842767,2024,8.7775157233
41051,Oregon,Multnomah,3.9223461591,2093.0,6.8582872674,2024,9.31417127326
41053,Oregon,Polk,4.219814169,1476.0,6.6578249337,2024,9.33421750663
41055,Oregon,Sherman,3.3298647242,606.0,8.1978798587,2024,9.18021201413
41057,Oregon,Tillamook,4.4311081881,1655.0,8.6625296403,2024,9.13374703597
41059,Oregon,Umatilla,4.6030161316,1909.0,9.6047355356,2024,9.03952644644
41061,Oregon,Union,4.7424031452,1782.0,7.2988363456,2024,9.27011636544
41063,Oregon,Wallowa,5.4218533887,1658.0,8.2090960559,2024,9.17909039441
41065,Oregon,Wasco,4.3095149944,1337.0,9.7983541075,2024,9.02016458925
41067,Oregon,Washington,3.4781389884,1930.0,5.9585086016,2024,9.40414913984
41069,Oregon,Wheeler,3.3783783784,,7.1817192601,2024,9.28182807399
41071,Oregon,Yamhill,3.8605936105,2139.0,7.8375279278,2024,9.21624720722
42000,Pennsylvania,,4.3631818658,3014.0,6.6858916305,2024,9.33141083695
42001,Pennsylvania,Adams,3.3252422755,2541.0,7.5823020507,2024,9.24176979493
42003,Pennsylvania,Allegheny,4.2066105236,3140.0,4.9445258617,2024,9.50554741383
42005,Pennsylvania,Armstrong,5.2582611485,2839.0,5.8214565702,2024,9.41785434298
42007,Pennsylvania,Beaver,5.3581238631,2920.0,5.3366058906,2024,9.46633941094
42009,Pennsylvania,Bedford,4.4940134492,2908.0,8.0994030265,2024,9.19005969735
42011,Pennsylvania,Berks,4.3144608794,3678.0,7.8073817461,2024,9.21926182539
42013,Pennsylvania,Blair,4.471820246,3452.0,6.9993415883,2024,9.30006584117
42015,Pennsylvania,Bradford,4.2334259061,2715.0,7.927039366,2024,9.2072960634
42017,Pennsylvania,Bucks,3.8095889474,2956.0,4.7685671657,2024,9.52314328343
42019,Pennsylvania,Butler,4.1704222071,2318.0,4.6951471873,2024,9.53048528127
42021,Pennsylvania,Cambria,5.3711025655,3429.0,5.8065514573,2024,9.41934485427
42023,Pennsylvania,Cameron,5.704008222,3580.0,6.8462757528,2024,9.31537242472
42025,Pennsylvania,Carbon,5.0862042472,3508.0,6.2488918658,2024,9.37511081342
42027,Pennsylvania,Centre,3.6065237723,2402.0,6.8578110789,2024,9.31421889211
42029,Pennsylvania,Chester,3.2014663929,2655.0,5.6378139897,2024,9.43621860103
42031,Pennsylvania,Clarion,5.1840814553,2595.0,7.5855459321,2024,9.24144540679
42033,Pennsylvania,Clearfield,5.3564328316,3099.0,7.1525850328,2024,9.28474149672
42035,Pennsylvania,Clinton,5.3439153439,2705.0,8.3715436988,2024,9.16284563012
42037,Pennsylvania,Columbia,4.4878968137,2488.0,5.9831328746,2024,9.40168671254
42039,Pennsylvania,Crawford,4.7865050079,2695.0,8.3978893006,2024,9.16021106994
42041,Pennsylvania,Cumberland,3.4185566094,2356.0,6.0747091243,2024,9.39252908757
42043,Pennsylvania,Dauphin,3.9909107709,2904.0,6.8411955687,2024,9.31588044313
42045,Pennsylvania,Delaware,4.1384547028,2787.0,5.455945151,2024,9.4544054849
42047,Pennsylvania,Elk,4.8911931237,2361.0,6.0715193628,2024,9.39284806372
42049,Pennsylvania,Erie,4.9563816192,3055.0,6.1994505784,2024,9.38005494216
42051,Pennsylvania,Fayette,6.0988662132,3299.0,6.6775716415,2024,9.33224283585
42053,Pennsylvania,Forest,6.4973419965,3119.0,5.1905387648,2024,9.48094612352
42055,Pennsylvania,Franklin,3.6956382502,2394.0,9.1156166328,2024,9.08843833672
42057,Pennsylvania,Fulton,4.1337217367,2306.0,6.2672237532,2024,9.37327762468
42059,Pennsylvania,Greene,5.3324725629,4229.0,6.9094741773,2024,9.30905258227
42061,Pennsylvania,Huntingdon,5.6307357287,2714.0,6.7578358954,2024,9.32421641046
42063,Pennsylvania,Indiana,5.3425674004,3330.0,8.0498957812,2024,9.19501042188
42065,Pennsylvania,Jefferson,4.8651425636,2560.0,8.7670592361,2024,9.12329407639
42067,Pennsylvania,Juniata,4.2939852042,2882.0,10.894601823,2024,8.9105398177
42069,Pennsylvania,Lackawanna,4.7197443749,3229.0,6.5165415291,2024,9.34834584709
42071,Pennsylvania,Lancaster,3.5244872909,2186.0,11.306446833,2024,8.8693553167
42073,Pennsylvania,Lawrence,5.3943490192,2590.0,6.9244618154,2024,9.30755381846
42075,Pennsylvania,Lebanon,3.7293909252,2399.0,8.0006036182,2024,9.19993963818
42077,Pennsylvania,Lehigh,4.3677379763,3245.0,8.1847873136,2024,9.18152126864
42079,Pennsylvania,Luzerne,5.3226967825,3020.0,7.8046734666,2024,9.21953265334
42081,Pennsylvania,Lycoming,4.7393794403,2587.0,6.5310960733,2024,9.34689039267
42083,Pennsylvania,McKean,5.3652765454,2519.0,6.6126855601,2024,9.33873144399
42085,Pennsylvania,Mercer,5.0002093014,2771.0,6.946463404,2024,9.3053536596
42087,Pennsylvania,Mifflin,4.7675691107,2973.0,9.3807428858,2024,9.06192571142
42089,Pennsylvania,Monroe,5.7186848358,3278.0,7.2302351223,2024,9.27697648777
42091,Pennsylvania,Montgomery,3.4861453835,2948.0,4.6658935429,2024,9.53341064571
42093,Pennsylvania,Montour,3.4329651289,2597.0,5.3596002028,2024,9.46403997972
42095,Pennsylvania,Northampton,4.2343115591,3510.0,6.2183611215,2024,9.37816388785
42097,Pennsylvania,Northumberland,4.9510337323,3695.0,6.1482873669,2024,9.38517126331
42099,Pennsylvania,Perry,3.6362163913,2826.0,9.1855647623,2024,9.08144352377
42101,Pennsylvania,Philadelphia,5.40276472,4199.0,8.3921081877,2024,9.16078918123
42103,Pennsylvania,Pike,5.6412841191,3148.0,6.3886326701,2024,9.36113673299
42105,Pennsylvania,Potter,5.8695652174,2599.0,8.2590023125,2024,9.17409976875
42107,Pennsylvania,Schuylkill,4.9536636787,3190.0,6.8669171336,2024,9.31330828664
42109,Pennsylvania,Snyder,4.2814386445,2782.0,9.3158809694,2024,9.06841190306
42111,Pennsylvania,Somerset,5.418204182,2919.0,8.2654382091,2024,9.17345617909
42113,Pennsylvania,Sullivan,5.2528420227,1361.0,9.1554467564,2024,9.08445532436
42115,Pennsylvania,Susquehanna,4.2323856613,2867.0,8.6102562329,2024,9.13897437671
42117,Pennsylvania,Tioga,4.9292440423,2198.0,7.0064947845,2024,9.29935052155
42119,Pennsylvania,Union,3.8701431493,1667.0,8.5069635836,2024,9.14930364164
42121,Pennsylvania,Venango,5.0212527442,3290.0,7.064535923,2024,9.2935464077
42123,Pennsylvania,Warren,4.6742209632,2435.0,6.3495946324,2024,9.36504053676
42125,Pennsylvania,Washington,4.5846421172,3319.0,5.0841501757,2024,9.49158498243
42127,Pennsylvania,Wayne,5.0622333641,2942.0,7.7388831001,2024,9.22611168999
42129,Pennsylvania,Westmoreland,4.5511700814,2966.0,4.7313158586,2024,9.52686841414
42131,Pennsylvania,Wyoming,4.868858515,3047.0,5.989055533,2024,9.4010944467
42133,Pennsylvania,York,3.7950505169,2586.0,6.2667765959,2024,9.37332234041
44000,Rhode Island,,3.2023545278,2650.0,4.8986702966,2024,9.51013297034
44001,Rhode Island,Bristol,2.6037735849,1604.0,3.3493938452,2024,9.66506061548
44003,Rhode Island,Kent,2.8855508633,3010.0,3.9664621974,2024,9.60335378026
44005,Rhode Island,Newport,2.8030538417,2429.0,3.7026949082,2024,9.62973050918
44007,Rhode Island,Providence,3.4857409669,2729.0,5.6095373065,2024,9.43904626935
44009,Rhode Island,Washington,2.7583654763,2515.0,3.7166073939,2024,9.62833926061
45000,South Carolina,,3.2443600649,2571.0,12.25580257,2024,8.774419743000001
45001,South Carolina,Abbeville,3.8693946783,2519.0,13.245770258,2024,8.6754229742
45003,South Carolina,Aiken,3.1575199912,2453.0,12.002337534,2024,8.7997662466
45005,South Carolina,Allendale,5.6612118532,2683.0,12.46586032,2024,8.753413968
45007,South Carolina,Anderson,2.9983482284,3201.0,13.159192609,2024,8.6840807391
45009,South Carolina,Bamberg,5.483086447,1354.0,14.242587601,2024,8.5757412399
45011,South Carolina,Barnwell,4.663904851,2540.0,13.46249379,2024,8.653750621
45013,South Carolina,Beaufort,3.1427524281,2169.0,14.131341473,2024,8.586865852699999
45015,South Carolina,Berkeley,3.0666228838,2071.0,10.712621792,2024,8.9287378208
45017,South Carolina,Calhoun,3.5016413944,1780.0,12.39457974,2024,8.760542026
45019,South Carolina,Charleston,2.7570530074,2292.0,10.618293027,2024,8.9381706973
45021,South Carolina,Cherokee,4.1019909764,2456.0,13.263479011,2024,8.6736520989
45023,South Carolina,Chester,4.2610855981,2879.0,11.983827916,2024,8.8016172084
45025,South Carolina,Chesterfield,3.5714285714,3652.0,14.057302912,2024,8.594269708799999
45027,South Carolina,Clarendon,4.0864176855,2839.0,14.992421111,2024,8.5007578889
45029,South Carolina,Colleton,3.4996513029,3134.0,14.649447726,2024,8.5350552274
45031,South Carolina,Darlington,3.5454790097,4165.0,12.627796022,2024,8.7372203978
45033,South Carolina,Dillon,4.5878023957,4256.0,12.950702335,2024,8.704929766500001
45035,South Carolina,Dorchester,2.9013588324,2536.0,11.474510836,2024,8.8525489164
45037,South Carolina,Edgefield,3.2724430986,3224.0,13.752876331,2024,8.6247123669
45039,South Carolina,Fairfield,4.7044763146,2057.0,10.373905086,2024,8.9626094914
45041,South Carolina,Florence,3.2454730201,4652.0,11.503387421,2024,8.8496612579
45043,South Carolina,Georgetown,3.7349351199,2995.0,13.565157907,2024,8.6434842093
45045,South Carolina,Greenville,2.8038929703,1888.0,12.181501994,2024,8.7818498006
45047,South Carolina,Greenwood,3.6817062059,2921.0,13.844247522,2024,8.6155752478
45049,South Carolina,Hampton,2.8946697271,3487.0,12.928987697,2024,8.707101230300001
45051,South Carolina,Horry,3.8906190859,2690.0,16.663041603,2024,8.333695839699999
45053,South Carolina,Jasper,3.0523917995,2453.0,18.449865976,2024,8.1550134024
45055,South Carolina,Kershaw,3.2721441245,2187.0,11.810845463,2024,8.8189154537
45057,South Carolina,Lancaster,3.5953813178,2677.0,11.931050608,2024,8.806894939200001
45059,South Carolina,Laurens,3.3689181549,2954.0,14.278163697,2024,8.5721836303
45061,South Carolina,Lee,4.6551724138,2677.0,11.923419412,2024,8.8076580588
45063,South Carolina,Lexington,2.6746012286,2078.0,11.341415722,2024,8.8658584278
45065,South Carolina,McCormick,3.5652173913,2567.0,12.118902439,2024,8.788109756099999
45067,South Carolina,Marion,4.8722425012,4318.0,12.920708658,2024,8.7079291342
45069,South Carolina,Marlboro,6.4708024766,3432.0,13.378746594,2024,8.6621253406
45071,South Carolina,Newberry,2.7707808564,2541.0,14.115239185,2024,8.588476081500001
45073,South Carolina,Oconee,3.0845683369,2412.0,14.298606237,2024,8.5701393763
45075,South Carolina,Orangeburg,5.0378219459,2956.0,13.024322332,2024,8.697567766799999
45077,South Carolina,Pickens,3.1012701919,2236.0,12.978575144,2024,8.7021424856
45079,South Carolina,Richland,3.2713010522,2136.0,9.9524351153,2024,9.00475648847
45081,South Carolina,Saluda,2.8629368961,2870.0,18.611491108,2024,8.1388508892
45083,South Carolina,Spartanburg,3.1490798143,2698.0,12.369798812,2024,8.7630201188
45085,South Carolina,Sumter,3.830722201,3217.0,11.179735375,2024,8.8820264625
45087,South Carolina,Union,4.7104040043,2789.0,12.429215856,2024,8.7570784144
45089,South Carolina,Williamsburg,4.7667719755,2684.0,12.574741801,2024,8.742525819899999
45091,South Carolina,York,3.1385817055,2657.0,10.060167476,2024,8.9939832524
46000,South Dakota,,2.0668359035,2771.0,11.460951126,2024,8.8539048874
46003,South Dakota,Aurora,1.8779342723,2118.0,13.614800759,2024,8.6385199241
46005,South Dakota,Beadle,1.9386106624,5489.0,14.692615028,2024,8.5307384972
46007,South Dakota,Bennett,3.2679738562,1995.0,17.746368276,2024,8.2253631724
46009,South Dakota,Bon Homme,1.900070373,1347.0,12.264808362,2024,8.7735191638
46011,South Dakota,Brookings,2.0718882436,2086.0,8.3862863898,2024,9.16137136102
46013,South Dakota,Brown,2.2512202411,3004.0,10.716874218,2024,8.9283125782
46015,South Dakota,Brule,1.693639443,1311.0,13.87409201,2024,8.612590799
46017,South Dakota,Buffalo,4.5143638851,,18.566308244,2024,8.1433691756
46019,South Dakota,Butte,1.9486975542,1520.0,13.600958658,2024,8.6399041342
46021,South Dakota,Campbell,2.5906735751,3769.0,9.6976016684,2024,9.03023983316
46023,South Dakota,Charles Mix,2.2804718218,3666.0,17.113646466,2024,8.2886353534
46025,South Dakota,Clark,2.3041474654,2471.0,12.222968435,2024,8.7777031565
46027,South Dakota,Clay,2.1417920564,1616.0,13.246101452,2024,8.675389854799999
46029,South Dakota,Codington,2.0037570445,2679.0,10.888937188,2024,8.9111062812
46031,South Dakota,Corson,2.9641185647,5154.0,14.621318373,2024,8.5378681627
46033,South Dakota,Custer,2.8382213813,1692.0,13.773087071,2024,8.6226912929
46035,South Dakota,Davison,1.8782734333,2214.0,10.461718293,2024,8.9538281707
46037,South Dakota,Day,3.0167597765,2452.0,15.04127967,2024,8.495872033000001
46039,South Dakota,Deuel,2.9130434783,493.0,10.3188929,2024,8.96811071
46041,South Dakota,Dewey,5.7230231542,5107.0,18.354268136,2024,8.164573186399998
46043,South Dakota,Douglas,1.9788918206,4991.0,13.685193835,2024,8.6314806165
46045,South Dakota,Edmunds,1.9047619048,2382.0,10.383747178,2024,8.9616252822
46047,South Dakota,Fall River,2.3460410557,1703.0,12.666257418,2024,8.7333742582
46049,South Dakota,Faulk,2.0276497696,6396.0,12.314356436,2024,8.768564356399999
46051,South Dakota,Grant,2.5524156791,2465.0,12.519188129,2024,8.7480811871
46053,South Dakota,Gregory,1.8717828732,5600.0,15.591948141,2024,8.4408051859
46055,South Dakota,Haakon,1.8535681186,3330.0,11.356932153,2024,8.8643067847
46057,South Dakota,Hamlin,1.9520356944,2785.0,13.468459936,2024,8.6531540064
46059,South Dakota,Hand,1.7376681614,3046.0,8.8312829525,2024,9.11687170475
46061,South Dakota,Hanson,2.6286353468,1840.0,11.868429976,2024,8.8131570024
46063,South Dakota,Harding,2.002670227,1548.0,12.98828125,2024,8.701171875
46065,South Dakota,Hughes,1.6856767942,1801.0,8.8550065973,2024,9.11449934027
46067,South Dakota,Hutchinson,2.264567799,3113.0,11.964002118,2024,8.8035997882
46069,South Dakota,Hyde,2.1276595745,1962.0,11.538461538,2024,8.8461538462
46071,South Dakota,Jackson,3.0278232406,,17.771639042,2024,8.2228360958
46073,South Dakota,Jerauld,1.3473053892,3977.0,10.151006711,2024,8.9848993289
46075,South Dakota,Jones,2.4856596558,,11.077389985,2024,8.8922610015
46077,South Dakota,Kingsbury,1.889483066,2996.0,11.814982403,2024,8.8185017597
46079,South Dakota,Lake,2.0557127961,623.0,10.619925248,2024,8.938007475200001
46081,South Dakota,Lawrence,1.9100169779,1788.0,12.368203432,2024,8.7631796568
46083,South Dakota,Lincoln,1.6481614612,3441.0,7.9847192243,2024,9.20152807757
46085,South Dakota,Lyman,2.5489033788,1476.0,16.31025734,2024,8.368974266
46087,South Dakota,McCook,1.7008985879,3129.0,12.866768094,2024,8.7133231906
46089,South Dakota,McPherson,2.6612077789,2022.0,9.8510882016,2024,9.01489117984
46091,South Dakota,Marshall,2.7766599598,3504.0,12.102689487,2024,8.7897310513
46093,South Dakota,Meade,2.0757189159,2771.0,9.6771566991,2024,9.03228433009
46095,South Dakota,Mellette,3.0666666667,2036.0,16.511127064,2024,8.3488872936
46097,South Dakota,Miner,1.8744906275,,11.922005571,2024,8.807799442899999
46099,South Dakota,Minnehaha,1.858599021,3105.0,10.944286781,2024,8.9055713219
46101,South Dakota,Moody,2.2166874222,3724.0,13.364429122,2024,8.663557087800001
46102,South Dakota,Oglala Lakota,4.9232398094,1720.0,17.003628823,2024,8.299637117700001
46103,South Dakota,Pennington,2.028146388,2212.0,12.334128225,2024,8.7665871775
46105,South Dakota,Perkins,2.0964360587,2477.0,11.328125,2024,8.8671875
46107,South Dakota,Potter,2.2966507177,3899.0,9.5157657658,2024,9.04842342342
46109,South Dakota,Roberts,3.3081081081,2609.0,16.955445545,2024,8.3044554455
46111,South Dakota,Sanborn,2.0661157025,1977.0,11.569362614,2024,8.8430637386
46113,South Dakota,Shannon,,,,2024,
46115,South Dakota,Spink,2.3973727422,3328.0,12.290384207,2024,8.7709615793
46117,South Dakota,Stanley,1.866251944,1280.0,10.145547945,2024,8.9854452055
46119,South Dakota,Sully,1.5950920245,2576.0,7.1757129715,2024,9.28242870285
46121,South Dakota,Todd,3.7454424925,6491.0,15.612501852,2024,8.4387498148
46123,South Dakota,Tripp,1.6866688291,4954.0,16.348246675,2024,8.3651753325
46125,South Dakota,Turner,1.8693551775,3183.0,10.913075237,2024,8.9086924763
46127,South Dakota,Union,2.2074040009,2430.0,8.2197770167,2024,9.17802229833
46129,South Dakota,Walworth,3.5071090047,3189.0,12.880996554,2024,8.7119003446
46135,South Dakota,Yankton,1.8178714688,1986.0,11.316397229,2024,8.8683602771
46137,South Dakota,Ziebach,3.6842105263,4154.0,17.096412556,2024,8.290358744399999
47000,Tennessee,,3.3850760001,2896.0,11.872540143,2024,8.8127459857
47001,Tennessee,Anderson,3.324829932,2804.0,12.129634144,2024,8.7870365856
47003,Tennessee,Bedford,3.3963666775,2445.0,14.715982922,2024,8.5284017078
47005,Tennessee,Benton,4.1154700222,3059.0,13.834788449,2024,8.6165211551
47007,Tennessee,Bledsoe,5.2969502408,1179.0,18.047673099,2024,8.195232690100001
47009,Tennessee,Blount,3.1155594886,2853.0,11.349929127,2024,8.8650070873
47011,Tennessee,Bradley,3.6065443255,3106.0,13.251185047,2024,8.6748814953
47013,Tennessee,Campbell,4.1304638417,2707.0,13.618312724,2024,8.6381687276
47015,Tennessee,Cannon,3.0307445723,3828.0,12.59035132,2024,8.740964867999999
47017,Tennessee,Carroll,3.873119015,2522.0,10.965297352,2024,8.9034702648
47019,Tennessee,Carter,3.6367414796,3991.0,13.490148303,2024,8.6509851697
47021,Tennessee,Cheatham,2.6584686159,2838.0,13.133363834,2024,8.6866636166
47023,Tennessee,Chester,2.9742388759,2616.0,11.919689506,2024,8.8080310494
47025,Tennessee,Claiborne,3.8245394942,1673.0,12.381533455,2024,8.761846654500001
47027,Tennessee,Clay,4.631956912,6526.0,14.041644421,2024,8.5958355579
47029,Tennessee,Cocke,5.1241812227,2948.0,13.028620248,2024,8.6971379752
47031,Tennessee,Coffee,3.3679684701,3090.0,12.611499083,2024,8.7388500917
47033,Tennessee,Crockett,3.1701972243,2480.0,13.936603506,2024,8.6063396494
